2019-12-12 12:35:45,410|release|Key.enter
2019-12-12 12:36:21,434|press|Key.cmd
2019-12-12 12:36:21,577|press|Key.left
2019-12-12 12:36:21,681|release|Key.left
2019-12-12 12:36:21,913|release|Key.cmd
2019-12-12 12:36:22,248|press|Key.cmd
2019-12-12 12:36:22,420|press|Key.left
2019-12-12 12:36:22,575|release|Key.left
2019-12-12 12:36:22,660|release|Key.cmd
2019-12-12 12:36:45,006|press|Key.shift
2019-12-12 12:36:45,166|press|'E'
2019-12-12 12:36:45,262|release|'E'
2019-12-12 12:36:45,311|release|Key.shift
2019-12-12 12:36:45,997|press|Key.backspace
2019-12-12 12:36:46,061|release|Key.backspace
2019-12-12 12:36:46,524|press|Key.space
2019-12-12 12:36:46,532|press|Key.cmd
2019-12-12 12:36:46,692|release|Key.cmd
2019-12-12 12:36:46,701|release|Key.space
2019-12-12 12:36:46,886|press|Key.shift
2019-12-12 12:36:47,170|press|'E'
2019-12-12 12:36:47,282|release|Key.shift
2019-12-12 12:36:47,291|release|'e'
2019-12-12 12:36:48,301|press|Key.backspace
2019-12-12 12:36:48,377|release|Key.backspace
2019-12-12 12:36:48,677|press|Key.cmd
2019-12-12 12:36:48,693|press|Key.space
2019-12-12 12:36:48,846|release|Key.cmd
2019-12-12 12:36:48,847|release|Key.space
2019-12-12 12:36:49,392|press|Key.shift
2019-12-12 12:36:49,640|press|'У'
2019-12-12 12:36:49,732|release|'У'
2019-12-12 12:36:49,757|release|Key.shift
2019-12-12 12:36:50,144|press|'л'
2019-12-12 12:36:50,183|press|'и'
2019-12-12 12:36:50,199|release|'л'
2019-12-12 12:36:50,255|release|'и'
2019-12-12 12:36:51,312|press|'ц'
2019-12-12 12:36:51,396|press|'а'
2019-12-12 12:36:51,460|release|'ц'
2019-12-12 12:36:51,484|release|'а'
2019-12-12 12:36:52,534|press|Key.enter
2019-12-12 12:36:52,602|release|Key.enter
2019-12-12 12:36:53,040|press|Key.shift
2019-12-12 12:36:53,716|press|'П'
2019-12-12 12:36:53,780|release|'П'
2019-12-12 12:36:53,841|release|Key.shift
2019-12-12 12:36:54,542|press|'у'
2019-12-12 12:36:54,613|release|'у'
2019-12-12 12:36:54,776|press|'ш'
2019-12-12 12:36:54,843|release|'ш'
2019-12-12 12:36:55,043|press|'к'
2019-12-12 12:36:55,119|press|'и'
2019-12-12 12:36:55,135|release|'к'
2019-12-12 12:36:55,195|release|'и'
2019-12-12 12:36:55,321|press|'н'
2019-12-12 12:36:55,377|release|'н'
2019-12-12 12:36:55,548|press|'с'
2019-12-12 12:36:55,624|release|'с'
2019-12-12 12:36:55,816|press|'к'
2019-12-12 12:36:55,920|press|'а'
2019-12-12 12:36:55,960|release|'к'
2019-12-12 12:36:56,000|release|'а'
2019-12-12 12:36:56,166|press|'я'
2019-12-12 12:36:56,279|release|'я'
2019-12-12 12:36:56,828|press|Key.enter
2019-12-12 12:36:56,900|release|Key.enter
2019-12-12 12:36:57,061|press|Key.shift
2019-12-12 12:36:57,332|press|'Л'
2019-12-12 12:36:57,372|release|Key.shift
2019-12-12 12:36:57,400|release|'л'
2019-12-12 12:36:57,552|press|'е'
2019-12-12 12:36:57,616|release|'е'
2019-12-12 12:36:57,984|press|'ф'
2019-12-12 12:36:58,056|press|'о'
2019-12-12 12:36:58,076|release|'ф'
2019-12-12 12:36:58,120|release|'о'
2019-12-12 12:36:58,236|press|'р'
2019-12-12 12:36:58,312|release|'р'
2019-12-12 12:36:58,460|press|'т'
2019-12-12 12:36:58,524|press|'о'
2019-12-12 12:36:58,584|release|'т'
2019-12-12 12:36:58,640|release|'о'
2019-12-12 12:36:58,901|press|'в'
2019-12-12 12:36:58,985|release|'в'
2019-12-12 12:36:59,100|press|'с'
2019-12-12 12:36:59,200|release|'с'
2019-12-12 12:36:59,317|press|'к'
2019-12-12 12:36:59,377|press|'а'
2019-12-12 12:36:59,429|release|'к'
2019-12-12 12:36:59,457|release|'а'
2019-12-12 12:36:59,591|press|'я'
2019-12-12 12:36:59,696|release|'я'
2019-12-12 12:37:00,104|press|Key.enter
2019-12-12 12:37:00,166|release|Key.enter
2019-12-12 12:37:01,634|press|Key.shift
2019-12-12 12:37:01,834|press|'Г'
2019-12-12 12:37:01,904|release|Key.shift
2019-12-12 12:37:01,904|release|'г'
2019-12-12 12:37:01,988|press|'о'
2019-12-12 12:37:02,064|release|'о'
2019-12-12 12:37:02,189|press|'н'
2019-12-12 12:37:02,257|release|'н'
2019-12-12 12:37:02,592|press|'ч'
2019-12-12 12:37:02,692|press|'а'
2019-12-12 12:37:02,736|release|'ч'
2019-12-12 12:37:02,816|release|'а'
2019-12-12 12:37:02,944|press|'р'
2019-12-12 12:37:03,008|release|'р'
2019-12-12 12:37:03,247|press|'н'
2019-12-12 12:37:03,311|release|'н'
2019-12-12 12:37:03,371|press|'а'
2019-12-12 12:37:03,487|release|'а'
2019-12-12 12:37:03,491|press|'я'
2019-12-12 12:37:03,627|release|'я'
2019-12-12 12:37:04,101|press|Key.enter
2019-12-12 12:37:04,151|release|Key.enter
2019-12-12 12:37:06,162|press|Key.shift
2019-12-12 12:37:06,406|press|'Д'
2019-12-12 12:37:06,478|release|'Д'
2019-12-12 12:37:06,481|release|Key.shift
2019-12-12 12:37:06,608|press|'о'
2019-12-12 12:37:06,668|release|'о'
2019-12-12 12:37:07,091|press|'х'
2019-12-12 12:37:07,155|release|'х'
2019-12-12 12:37:07,324|press|'о'
2019-12-12 12:37:07,380|release|'о'
2019-12-12 12:37:07,762|press|'д'
2019-12-12 12:37:07,826|press|'ы'
2019-12-12 12:37:07,833|release|'д'
2019-12-12 12:37:07,902|release|'ы'
2019-12-12 12:37:08,981|press|Key.enter
2019-12-12 12:37:09,045|release|Key.enter
2019-12-12 12:37:11,019|press|'5'
2019-12-12 12:37:11,088|release|'5'
2019-12-12 12:37:11,166|press|'5'
2019-12-12 12:37:11,234|release|'5'
2019-12-12 12:37:12,232|press|'7'
2019-12-12 12:37:12,312|release|'7'
2019-12-12 12:37:12,404|press|'8'
2019-12-12 12:37:12,480|release|'8'
2019-12-12 12:37:12,555|press|'8'
2019-12-12 12:37:12,623|release|'8'
2019-12-12 12:37:14,826|press|Key.shift
2019-12-12 12:37:14,982|press|','
2019-12-12 12:37:15,046|release|','
2019-12-12 12:37:15,138|release|Key.shift
2019-12-12 12:37:16,936|press|'0'
2019-12-12 12:37:16,987|release|'0'
2019-12-12 12:37:17,070|press|'0'
2019-12-12 12:37:17,138|release|'0'
2019-12-12 12:37:29,099|press|Key.shift
2019-12-12 12:37:30,481|release|Key.shift
2019-12-12 12:37:31,306|press|Key.shift
2019-12-12 12:37:31,414|press|'З'
2019-12-12 12:37:31,495|release|'З'
2019-12-12 12:37:31,727|release|Key.shift
2019-12-12 12:37:32,268|press|Key.backspace
2019-12-12 12:37:32,364|release|Key.backspace
2019-12-12 12:37:33,413|press|'р'
2019-12-12 12:37:33,489|release|'р'
2019-12-12 12:37:34,168|press|Key.backspace
2019-12-12 12:37:34,241|release|Key.backspace
2019-12-12 12:37:34,345|press|Key.shift
2019-12-12 12:37:34,505|press|'Р'
2019-12-12 12:37:34,564|release|'Р'
2019-12-12 12:37:34,701|release|Key.shift
2019-12-12 12:37:35,201|press|Key.enter
2019-12-12 12:37:35,258|release|Key.enter
2019-12-12 12:37:36,851|press|'3'
2019-12-12 12:37:36,929|release|'3'
2019-12-12 12:37:37,020|press|'3'
2019-12-12 12:37:37,125|release|'3'
2019-12-12 12:37:38,060|press|'3'
2019-12-12 12:37:38,136|release|'3'
2019-12-12 12:37:38,333|press|'1'
2019-12-12 12:37:38,412|press|'4'
2019-12-12 12:37:38,440|release|'1'
2019-12-12 12:37:38,481|release|'4'
2019-12-12 12:37:41,427|press|Key.backspace
2019-12-12 12:37:41,488|release|Key.backspace
2019-12-12 12:37:41,573|press|Key.backspace
2019-12-12 12:37:41,657|release|Key.backspace
2019-12-12 12:37:41,723|press|Key.backspace
2019-12-12 12:37:41,804|release|Key.backspace
2019-12-12 12:37:42,356|press|'1'
2019-12-12 12:37:42,469|release|'1'
2019-12-12 12:37:44,039|press|'8'
2019-12-12 12:37:44,095|release|'8'
2019-12-12 12:37:44,160|press|'8'
2019-12-12 12:37:44,248|release|'8'
2019-12-12 12:37:44,702|press|Key.shift
2019-12-12 12:37:45,037|press|','
2019-12-12 12:37:45,101|release|','
2019-12-12 12:37:45,170|release|Key.shift
2019-12-12 12:37:46,009|press|'0'
2019-12-12 12:37:46,061|release|'0'
2019-12-12 12:37:46,134|press|'0'
2019-12-12 12:37:46,215|release|'0'
2019-12-12 12:37:46,689|press|Key.shift
2019-12-12 12:37:49,249|press|'Р'
2019-12-12 12:37:49,321|release|'Р'
2019-12-12 12:37:49,502|release|Key.shift
2019-12-12 12:37:49,754|press|Key.enter
2019-12-12 12:37:49,790|release|Key.enter
2019-12-12 12:37:51,365|press|'2'
2019-12-12 12:37:51,443|press|'3'
2019-12-12 12:37:51,513|release|'2'
2019-12-12 12:37:51,545|release|'3'
2019-12-12 12:37:52,484|press|'7'
2019-12-12 12:37:52,556|release|'7'
2019-12-12 12:37:52,902|press|'8'
2019-12-12 12:37:52,958|release|'8'
2019-12-12 12:37:53,028|press|'8'
2019-12-12 12:37:53,104|release|'8'
2019-12-12 12:37:53,595|press|Key.shift
2019-12-12 12:37:53,807|press|','
2019-12-12 12:37:53,867|release|','
2019-12-12 12:37:53,916|release|Key.shift
2019-12-12 12:37:54,284|press|'0'
2019-12-12 12:37:54,349|release|'0'
2019-12-12 12:37:54,416|press|'0'
2019-12-12 12:37:54,496|release|'0'
2019-12-12 12:37:55,103|press|Key.shift
2019-12-12 12:37:55,631|press|'Р'
2019-12-12 12:37:55,703|release|'Р'
2019-12-12 12:37:55,827|release|Key.shift
2019-12-12 12:37:56,067|press|Key.enter
2019-12-12 12:37:56,144|release|Key.enter
2019-12-12 12:37:56,719|press|Key.up
2019-12-12 12:37:56,847|release|Key.up
2019-12-12 12:37:56,925|press|Key.up
