2019-11-25 13:40:26,120|press|'m'
2019-11-25 13:40:26,197|release|'m'
2019-11-25 13:40:26,206|press|'a'
2019-11-25 13:40:26,304|release|'a'
2019-11-25 13:40:26,313|press|'i'
2019-11-25 13:40:26,404|release|'i'
2019-11-25 13:40:26,930|press|Key.enter
2019-11-25 13:40:26,990|release|Key.enter
2019-11-25 13:40:39,287|press|'k'
2019-11-25 13:40:39,366|release|'k'
2019-11-25 13:40:40,103|press|'r'
2019-11-25 13:40:40,216|release|'r'
2019-11-25 13:40:40,247|press|'a'
2019-11-25 13:40:40,348|release|'a'
2019-11-25 13:40:40,396|press|'m'
2019-11-25 13:40:40,471|release|'m'
2019-11-25 13:40:40,487|press|'a'
2019-11-25 13:40:40,571|release|'a'
2019-11-25 13:40:41,039|press|'r'
2019-11-25 13:40:41,120|release|'r'
2019-11-25 13:40:43,281|press|Key.shift_r
2019-11-25 13:40:43,525|press|'&'
2019-11-25 13:40:43,597|release|'&'
2019-11-25 13:40:43,633|release|Key.shift_r
2019-11-25 13:40:45,086|press|'9'
2019-11-25 13:40:45,170|press|'0'
2019-11-25 13:40:45,197|release|'9'
2019-11-25 13:40:45,256|release|'0'
2019-11-25 13:40:45,374|press|'9'
2019-11-25 13:40:45,490|press|'8'
2019-11-25 13:40:45,507|release|'9'
2019-11-25 13:40:45,574|release|'8'
2019-11-25 13:40:46,956|press|Key.shift_r
2019-11-25 13:40:47,099|press|'@'
2019-11-25 13:40:47,199|release|'@'
2019-11-25 13:40:47,207|release|Key.shift_r
2019-11-25 13:40:48,141|press|'c'
2019-11-25 13:40:48,240|release|'c'
2019-11-25 13:40:48,330|press|'n'
2019-11-25 13:40:48,394|release|'n'
2019-11-25 13:40:48,458|press|'n'
2019-11-25 13:40:48,523|release|'n'
2019-11-25 13:40:49,060|press|Key.shift_r
2019-11-25 13:40:49,452|press|'&'
2019-11-25 13:40:49,524|release|'&'
2019-11-25 13:40:49,593|release|Key.shift_r
2019-11-25 13:40:50,358|press|Key.backspace
2019-11-25 13:40:50,477|release|Key.backspace
2019-11-25 13:40:50,751|press|Key.shift_r
2019-11-25 13:40:51,187|press|'&'
2019-11-25 13:40:51,262|release|'&'
2019-11-25 13:40:51,520|release|Key.shift_r
2019-11-25 13:40:51,691|press|Key.backspace
2019-11-25 13:40:51,815|release|Key.backspace
2019-11-25 13:40:52,359|press|Key.shift_r
2019-11-25 13:40:52,534|release|Key.shift_r
2019-11-25 13:40:53,444|press|'6'
2019-11-25 13:40:53,539|release|'6'
2019-11-25 13:40:53,869|press|Key.backspace
2019-11-25 13:40:53,980|release|Key.backspace
2019-11-25 13:40:55,310|press|'.'
2019-11-25 13:40:55,395|release|'.'
2019-11-25 13:40:56,274|press|'r'
2019-11-25 13:40:56,350|release|'r'
2019-11-25 13:40:56,376|press|'u'
2019-11-25 13:40:56,452|release|'u'
2019-11-25 13:41:00,325|press|Key.cmd
2019-11-25 13:41:00,464|press|Key.tab
2019-11-25 13:41:00,549|release|Key.cmd
2019-11-25 13:41:00,605|release|Key.tab
2019-11-25 13:41:02,836|press|Key.cmd
2019-11-25 13:41:02,960|press|Key.tab
2019-11-25 13:41:03,103|release|Key.tab
2019-11-25 13:41:03,275|press|Key.tab
2019-11-25 13:41:03,396|release|Key.tab
2019-11-25 13:41:03,487|press|Key.tab
2019-11-25 13:41:03,572|release|Key.tab
2019-11-25 13:41:03,682|press|Key.tab
2019-11-25 13:41:03,772|release|Key.tab
2019-11-25 13:41:04,140|press|Key.tab
2019-11-25 13:41:04,224|release|Key.tab
2019-11-25 13:41:04,319|press|Key.tab
2019-11-25 13:41:04,388|release|Key.tab
2019-11-25 13:41:04,488|press|Key.tab
2019-11-25 13:41:04,566|release|Key.tab
2019-11-25 13:41:04,988|release|Key.cmd
2019-11-25 13:41:05,241|release|<0>
2019-11-25 13:41:07,611|press|'s'
2019-11-25 13:41:07,751|press|'a'
2019-11-25 13:41:07,767|release|'s'
2019-11-25 13:41:07,838|release|'a'
2019-11-25 13:41:08,546|press|'l'
2019-11-25 13:41:08,640|release|'l'
2019-11-25 13:41:08,692|press|'a'
2019-11-25 13:41:08,740|release|'a'
2019-11-25 13:41:10,176|press|'r'
2019-11-25 13:41:10,268|release|'r'
2019-11-25 13:41:10,343|press|'y'
2019-11-25 13:41:10,415|release|'y'
2019-11-25 13:41:15,402|press|Key.cmd
2019-11-25 13:41:15,510|press|Key.tab
2019-11-25 13:41:15,699|release|Key.tab
2019-11-25 13:41:15,699|release|Key.cmd
2019-11-25 13:41:15,952|release|<0>
2019-11-25 13:41:17,518|press|Key.cmd
2019-11-25 13:41:17,605|press|Key.tab
2019-11-25 13:41:17,773|release|Key.tab
2019-11-25 13:41:18,009|press|Key.tab
2019-11-25 13:41:18,125|release|Key.tab
2019-11-25 13:41:18,502|press|Key.tab
2019-11-25 13:41:18,601|release|Key.tab
2019-11-25 13:41:19,746|press|Key.tab
2019-11-25 13:41:19,853|release|Key.tab
2019-11-25 13:41:19,969|press|Key.tab
2019-11-25 13:41:20,054|release|Key.tab
2019-11-25 13:41:20,154|press|Key.tab
2019-11-25 13:41:20,246|release|Key.tab
2019-11-25 13:41:20,474|release|Key.cmd
2019-11-25 13:41:20,726|release|<0>
