2019-11-22 22:03:18,358|press|Button.left
2019-11-22 22:03:18,366|release|Button.left
2019-11-22 22:03:19,999|press|Button.left
2019-11-22 22:03:20,005|release|Button.left
2019-11-22 22:03:21,650|press|Button.left
2019-11-22 22:03:21,657|release|Button.left
2019-11-22 22:03:24,980|press|Button.left
2019-11-22 22:03:25,957|release|Button.left
2019-11-22 22:03:28,674|press|Button.left
2019-11-22 22:03:28,682|release|Button.left
2019-11-22 22:03:31,844|press|Button.left
2019-11-22 22:03:31,851|release|Button.left
2019-11-22 22:03:34,546|press|Button.left
2019-11-22 22:03:34,553|release|Button.left
2019-11-22 22:03:36,226|press|Button.left
2019-11-22 22:03:36,234|release|Button.left
2019-11-22 22:03:36,364|press|Button.left
2019-11-22 22:03:36,371|release|Button.left
2019-11-22 22:03:38,407|press|Button.left
2019-11-22 22:03:38,414|release|Button.left
2019-11-22 22:03:41,876|press|Button.left
2019-11-22 22:03:41,883|release|Button.left
2019-11-22 22:04:01,177|press|Button.left
2019-11-22 22:04:01,184|release|Button.left
2019-11-22 22:04:04,109|press|Button.left
2019-11-22 22:04:04,117|release|Button.left
2019-11-22 22:05:07,659|press|Button.left
2019-11-22 22:05:07,665|release|Button.left
2019-11-22 22:05:14,496|press|Button.left
2019-11-22 22:05:14,503|release|Button.left
2019-11-22 22:05:18,006|press|Button.left
2019-11-22 22:05:18,013|release|Button.left
2019-11-22 22:05:20,853|press|Button.left
2019-11-22 22:05:20,859|release|Button.left
2019-11-22 22:05:22,823|press|Button.left
2019-11-22 22:05:22,830|release|Button.left
2019-11-22 22:05:37,893|press|Button.left
2019-11-22 22:05:37,900|release|Button.left
2019-11-22 22:05:42,024|press|Button.left
2019-11-22 22:05:42,030|release|Button.left
2019-11-22 22:05:45,138|press|Button.left
2019-11-22 22:05:45,144|release|Button.left
2019-11-22 22:05:48,279|press|Button.left
2019-11-22 22:05:48,286|release|Button.left
2019-11-22 22:05:48,457|press|Button.left
2019-11-22 22:05:48,464|release|Button.left
2019-11-22 22:05:51,364|press|Button.left
2019-11-22 22:05:51,371|release|Button.left
2019-11-22 22:05:53,743|press|Button.left
2019-11-22 22:05:53,750|release|Button.left
2019-11-22 22:05:56,364|press|Button.left
2019-11-22 22:05:56,372|release|Button.left
2019-11-22 22:05:58,879|press|Button.left
2019-11-22 22:05:58,887|release|Button.left
2019-11-22 22:06:00,439|press|Button.left
2019-11-22 22:06:00,446|release|Button.left
2019-11-22 22:06:10,850|press|Button.left
2019-11-22 22:06:10,857|release|Button.left
2019-11-22 22:06:13,923|press|Button.left
2019-11-22 22:06:13,930|release|Button.left
2019-11-22 22:06:14,699|press|Button.left
2019-11-22 22:06:14,705|release|Button.left
2019-11-22 22:06:23,919|press|Button.left
2019-11-22 22:06:23,925|release|Button.left
2019-11-22 22:06:25,629|press|Button.left
2019-11-22 22:06:25,635|release|Button.left
2019-11-22 22:06:25,756|press|Button.left
2019-11-22 22:06:25,767|release|Button.left
2019-11-22 22:06:27,776|press|Button.left
2019-11-22 22:06:27,783|release|Button.left
2019-11-22 22:06:33,317|press|Button.left
2019-11-22 22:06:33,323|release|Button.left
2019-11-22 22:06:34,416|press|Button.left
2019-11-22 22:06:34,423|release|Button.left
2019-11-22 22:06:35,458|press|Button.left
2019-11-22 22:06:35,465|release|Button.left
2019-11-22 22:06:37,577|press|Button.left
2019-11-22 22:06:37,592|release|Button.left
2019-11-22 22:06:39,743|press|Button.left
2019-11-22 22:06:39,751|release|Button.left
2019-11-22 22:06:40,566|press|Button.left
2019-11-22 22:06:40,575|release|Button.left
2019-11-22 22:06:52,347|press|Button.left
2019-11-22 22:06:52,353|release|Button.left
2019-11-22 22:06:57,764|press|Button.left
2019-11-22 22:06:57,771|release|Button.left
2019-11-22 22:07:05,344|press|Button.left
2019-11-22 22:07:05,351|release|Button.left
2019-11-22 22:07:06,839|press|Button.left
2019-11-22 22:07:06,846|release|Button.left
2019-11-22 22:07:09,598|press|Button.left
2019-11-22 22:07:09,605|release|Button.left
2019-11-22 22:07:15,355|press|Button.left
2019-11-22 22:07:15,361|release|Button.left
2019-11-22 22:07:17,208|press|Button.left
2019-11-22 22:07:17,215|release|Button.left
2019-11-22 22:07:23,392|press|Button.left
2019-11-22 22:07:23,400|release|Button.left
