2019-11-23 02:29:10,732|press|Button.left
2019-11-23 02:29:10,982|release|Button.left
2019-11-23 02:29:11,062|press|Button.left
2019-11-23 02:29:11,192|release|Button.left
2019-11-23 02:29:11,765|press|Button.left
2019-11-23 02:29:11,862|release|Button.left
2019-11-23 02:29:11,919|press|Button.left
2019-11-23 02:29:12,040|release|Button.left
2019-11-23 02:29:15,057|press|Button.left
2019-11-23 02:29:15,063|release|Button.left
2019-11-23 02:29:15,195|press|Button.left
2019-11-23 02:29:15,202|release|Button.left
2019-11-23 02:29:20,070|press|Button.left
2019-11-23 02:29:20,077|release|Button.left
2019-11-23 02:29:22,295|press|Button.left
2019-11-23 02:29:22,302|release|Button.left
2019-11-23 02:29:32,753|press|Button.left
2019-11-23 02:29:32,759|release|Button.left
2019-11-23 02:29:34,413|press|Button.left
2019-11-23 02:29:34,420|release|Button.left
2019-11-23 02:29:37,717|press|Button.left
2019-11-23 02:29:37,724|release|Button.left
2019-11-23 02:29:39,381|press|Button.left
2019-11-23 02:29:39,388|release|Button.left
2019-11-23 02:29:40,938|press|Button.left
2019-11-23 02:29:41,616|release|Button.left
2019-11-23 02:29:43,248|press|Button.left
2019-11-23 02:29:44,185|release|Button.left
2019-11-23 02:29:45,478|press|Button.left
2019-11-23 02:29:45,672|release|Button.left
2019-11-23 02:29:46,350|press|Button.left
2019-11-23 02:29:46,582|release|Button.left
2019-11-23 02:29:47,037|press|Button.left
2019-11-23 02:29:47,981|release|Button.left
2019-11-23 02:29:49,339|press|Button.left
2019-11-23 02:29:49,467|release|Button.left
2019-11-23 02:33:16,921|press|Button.left
2019-11-23 02:33:17,058|release|Button.left
2019-11-23 02:33:20,378|press|Button.left
2019-11-23 02:33:20,491|release|Button.left
2019-11-23 02:33:24,660|press|Button.left
2019-11-23 02:33:24,781|release|Button.left
2019-11-23 02:33:27,661|press|Button.left
2019-11-23 02:33:27,774|release|Button.left
2019-11-23 02:33:29,341|press|Button.left
2019-11-23 02:33:29,454|release|Button.left
2019-11-23 02:33:31,033|press|Button.left
2019-11-23 02:33:31,146|release|Button.left
2019-11-23 02:33:32,245|press|Button.left
2019-11-23 02:33:32,358|release|Button.left
2019-11-23 02:33:34,855|press|Button.left
2019-11-23 02:33:34,959|release|Button.left
2019-11-23 02:33:47,087|press|Button.left
2019-11-23 02:33:47,249|release|Button.left
2019-11-23 02:33:48,457|press|Button.left
2019-11-23 02:33:48,578|release|Button.left
2019-11-23 02:33:50,185|press|Button.left
2019-11-23 02:33:50,306|release|Button.left
2019-11-23 02:34:12,454|press|Button.left
2019-11-23 02:34:12,461|release|Button.left
2019-11-23 02:34:19,236|press|Button.left
2019-11-23 02:34:19,244|release|Button.left
