2019-11-22 21:25:35,928|release|Key.enter
2019-11-22 21:25:37,318|press|Key.cmd
2019-11-22 21:25:37,414|press|Key.tab
2019-11-22 21:25:37,578|release|Key.tab
2019-11-22 21:25:40,293|press|Key.tab
2019-11-22 21:25:40,445|release|Key.tab
2019-11-22 21:25:40,602|release|Key.cmd
2019-11-22 21:27:06,490|press|Key.cmd
2019-11-22 21:27:06,826|release|Key.cmd
2019-11-22 21:27:07,263|press|<131>
2019-11-22 21:27:07,325|release|<131>
2019-11-22 21:27:27,224|press|Key.cmd
2019-11-22 21:27:27,496|press|'c'
2019-11-22 21:27:27,563|release|Key.cmd
2019-11-22 21:27:27,656|release|'c'
2019-11-22 21:27:28,349|press|Key.cmd
2019-11-22 21:27:28,533|press|Key.tab
2019-11-22 21:27:28,658|release|Key.cmd
2019-11-22 21:27:28,709|release|Key.tab
2019-11-22 21:27:30,110|press|Key.cmd
2019-11-22 21:27:30,421|press|'v'
2019-11-22 21:27:30,505|release|Key.cmd
2019-11-22 21:27:30,529|release|'v'
2019-11-22 21:27:32,605|press|Key.cmd
2019-11-22 21:27:32,885|press|'v'
2019-11-22 21:27:32,973|release|Key.cmd
2019-11-22 21:27:33,026|release|'v'
2019-11-22 21:27:45,292|press|Key.cmd
2019-11-22 21:27:45,872|press|Key.tab
2019-11-22 21:27:45,940|release|Key.cmd
2019-11-22 21:27:46,004|release|Key.tab
2019-11-22 21:28:03,234|press|Key.cmd
2019-11-22 21:28:03,474|press|'c'
2019-11-22 21:28:03,518|release|Key.cmd
2019-11-22 21:28:03,631|release|'c'
2019-11-22 21:28:04,100|press|Key.cmd
2019-11-22 21:28:04,244|press|Key.tab
2019-11-22 21:28:04,381|release|Key.tab
2019-11-22 21:28:04,401|release|Key.cmd
2019-11-22 21:28:05,861|press|Key.cmd
2019-11-22 21:28:06,116|press|'v'
2019-11-22 21:28:06,196|release|Key.cmd
2019-11-22 21:28:06,241|release|'v'
2019-11-22 21:28:14,397|press|Key.cmd
2019-11-22 21:28:14,512|press|Key.tab
2019-11-22 21:28:14,628|release|Key.cmd
2019-11-22 21:28:14,690|release|Key.tab
2019-11-22 21:28:15,577|press|Key.cmd
2019-11-22 21:28:15,838|release|Key.cmd
2019-11-22 21:28:20,283|press|Key.cmd
2019-11-22 21:28:20,475|press|Key.tab
2019-11-22 21:28:20,619|release|Key.cmd
2019-11-22 21:28:20,655|release|Key.tab
2019-11-22 21:28:29,034|press|Key.shift
2019-11-22 21:28:29,621|press|'A'
2019-11-22 21:28:29,686|release|Key.shift
2019-11-22 21:28:29,765|release|'a'
2019-11-22 21:28:29,808|press|'b'
2019-11-22 21:28:29,897|release|'b'
2019-11-22 21:28:30,132|press|'k'
2019-11-22 21:28:30,204|release|'k'
2019-11-22 21:28:30,402|press|'b'
2019-11-22 21:28:30,480|release|'b'
2019-11-22 21:28:30,643|press|'f'
2019-11-22 21:28:30,747|release|'f'
2019-11-22 21:28:30,782|press|'k'
2019-11-22 21:28:30,865|release|'k'
2019-11-22 21:28:31,038|press|Key.space
2019-11-22 21:28:31,098|release|Key.space
2019-11-22 21:28:31,201|press|Key.shift
2019-11-22 21:28:31,318|release|Key.shift
2019-11-22 21:28:31,773|release|<63>
2019-11-22 21:28:31,926|release|<63>
2019-11-22 21:28:32,276|press|Key.cmd
2019-11-22 21:28:32,428|press|'a'
2019-11-22 21:28:32,476|release|Key.cmd
2019-11-22 21:28:32,569|release|'a'
2019-11-22 21:28:33,491|press|Key.backspace
2019-11-22 21:28:33,591|release|Key.backspace
2019-11-22 21:28:33,796|press|Key.cmd
2019-11-22 21:28:34,028|press|Key.space
2019-11-22 21:28:34,133|release|Key.cmd
2019-11-22 21:28:34,172|release|Key.space
2019-11-22 21:28:34,396|press|Key.shift
2019-11-22 21:28:34,647|press|'Ф'
2019-11-22 21:28:34,711|release|Key.shift
2019-11-22 21:28:34,751|press|'и'
2019-11-22 21:28:34,791|release|'ф'
2019-11-22 21:28:34,823|release|'и'
2019-11-22 21:28:35,003|press|'л'
2019-11-22 21:28:35,038|release|'л'
2019-11-22 21:28:35,427|press|'и'
2019-11-22 21:28:35,523|release|'и'
2019-11-22 21:28:36,237|press|'а'
2019-11-22 21:28:36,344|release|'а'
2019-11-22 21:28:36,439|press|'л'
2019-11-22 21:28:36,531|release|'л'
2019-11-22 21:28:36,709|press|Key.space
2019-11-22 21:28:36,793|release|Key.space
2019-11-22 21:28:36,873|press|Key.shift
2019-11-22 21:28:37,737|press|'А'
2019-11-22 21:28:37,793|release|Key.shift
2019-11-22 21:28:37,833|release|'а'
2019-11-22 21:28:38,476|press|Key.tab
2019-11-22 21:28:38,576|release|Key.tab
2019-11-22 21:28:41,511|press|Key.shift
2019-11-22 21:28:41,857|press|'Ф'
2019-11-22 21:28:41,911|release|Key.shift
2019-11-22 21:28:41,997|release|'ф'
2019-11-22 21:28:42,017|press|'и'
2019-11-22 21:28:42,101|release|'и'
2019-11-22 21:28:42,371|press|'л'
2019-11-22 21:28:42,467|release|'л'
2019-11-22 21:28:42,628|press|'и'
2019-11-22 21:28:42,704|release|'и'
2019-11-22 21:28:42,813|press|'а'
2019-11-22 21:28:42,966|release|'а'
2019-11-22 21:28:42,967|press|'л'
2019-11-22 21:28:43,045|release|'л'
2019-11-22 21:28:43,213|press|Key.space
2019-11-22 21:28:43,293|release|Key.space
2019-11-22 21:28:43,425|press|Key.shift
2019-11-22 21:28:44,601|press|'Б'
2019-11-22 21:28:44,697|release|'Б'
2019-11-22 21:28:44,730|release|Key.shift
2019-11-22 21:28:48,016|press|Key.shift
2019-11-22 21:28:48,441|press|'Ф'
2019-11-22 21:28:48,497|release|Key.shift
2019-11-22 21:28:48,581|release|'ф'
2019-11-22 21:28:48,757|press|'и'
2019-11-22 21:28:48,873|release|'и'
2019-11-22 21:28:49,131|press|'л'
2019-11-22 21:28:49,215|release|'л'
2019-11-22 21:28:49,395|press|'и'
2019-11-22 21:28:49,480|release|'и'
2019-11-22 21:28:49,560|press|'а'
2019-11-22 21:28:49,656|release|'а'
2019-11-22 21:28:49,741|press|'л'
2019-11-22 21:28:49,813|release|'л'
