2019-11-22 17:35:02,009|press|Button.left
2019-11-22 17:35:02,082|release|Button.left
2019-11-22 17:35:07,991|press|Button.left
2019-11-22 17:35:08,074|release|Button.left
2019-11-22 17:35:08,924|press|Button.left
2019-11-22 17:35:08,991|release|Button.left
2019-11-22 17:35:10,212|press|Button.left
2019-11-22 17:35:10,269|release|Button.left
2019-11-22 17:35:11,252|press|Button.left
2019-11-22 17:35:11,318|release|Button.left
2019-11-22 17:35:19,334|press|Button.left
2019-11-22 17:35:19,402|release|Button.left
2019-11-22 17:35:26,876|press|Button.left
2019-11-22 17:35:26,934|release|Button.left
2019-11-22 17:35:37,445|press|Button.left
2019-11-22 17:35:37,494|release|Button.left
2019-11-22 17:35:39,343|press|Button.left
2019-11-22 17:35:39,400|release|Button.left
2019-11-22 17:35:40,391|press|Button.left
2019-11-22 17:35:40,457|release|Button.left
2019-11-22 17:35:40,515|press|Button.left
2019-11-22 17:35:40,581|release|Button.left
2019-11-22 17:35:42,979|press|Button.left
2019-11-22 17:35:45,983|release|Button.left
2019-11-22 17:35:46,904|press|Button.left
2019-11-22 17:35:46,969|release|Button.left
2019-11-22 17:35:51,757|press|Button.left
2019-11-22 17:35:51,815|release|Button.left
2019-11-22 17:35:52,768|press|Button.left
2019-11-22 17:35:52,826|release|Button.left
2019-11-22 17:36:26,658|press|Button.left
2019-11-22 17:36:26,725|release|Button.left
2019-11-22 17:36:27,879|press|Button.left
2019-11-22 17:36:27,945|release|Button.left
2019-11-22 17:36:28,019|press|Button.left
2019-11-22 17:36:28,077|release|Button.left
2019-11-22 17:36:31,531|press|Button.left
2019-11-22 17:36:31,589|release|Button.left
2019-11-22 17:36:32,599|press|Button.left
2019-11-22 17:36:32,654|release|Button.left
2019-11-22 17:36:37,049|press|Button.left
2019-11-22 17:36:38,154|release|Button.left
2019-11-22 17:36:39,183|press|Button.left
2019-11-22 17:36:40,289|release|Button.left
2019-11-22 17:36:42,790|press|Button.left
2019-11-22 17:36:42,848|release|Button.left
2019-11-22 17:36:43,909|press|Button.left
2019-11-22 17:36:43,958|release|Button.left
2019-11-22 17:36:45,551|press|Button.left
2019-11-22 17:36:46,047|release|Button.left
2019-11-22 17:36:46,526|press|Button.left
2019-11-22 17:36:46,594|release|Button.left
2019-11-22 17:36:51,878|press|Button.left
2019-11-22 17:36:51,946|release|Button.left
2019-11-22 17:37:03,684|press|Button.left
2019-11-22 17:37:04,229|release|Button.left
2019-11-22 17:37:05,826|press|Button.left
2019-11-22 17:37:07,138|release|Button.left
2019-11-22 17:37:08,483|press|Button.left
2019-11-22 17:37:08,558|release|Button.left
2019-11-22 17:37:17,028|press|Button.left
2019-11-22 17:37:17,094|release|Button.left
2019-11-22 17:37:43,798|press|Button.left
2019-11-22 17:37:43,864|release|Button.left
2019-11-22 17:37:44,814|press|Button.left
2019-11-22 17:37:44,880|release|Button.left
2019-11-22 17:37:46,481|press|Button.left
2019-11-22 17:37:46,555|release|Button.left
2019-11-22 17:37:47,732|press|Button.left
2019-11-22 17:37:47,831|release|Button.left
2019-11-22 17:38:05,998|press|Button.left
2019-11-22 17:38:06,386|release|Button.left
2019-11-22 17:38:12,850|press|Button.left
2019-11-22 17:38:12,915|release|Button.left
2019-11-22 17:38:13,410|press|Button.left
2019-11-22 17:38:13,468|release|Button.left
2019-11-22 17:38:15,638|press|Button.left
2019-11-22 17:38:15,738|release|Button.left
2019-11-22 17:38:16,489|press|Button.left
2019-11-22 17:38:16,563|release|Button.left
2019-11-22 17:38:19,670|press|Button.left
2019-11-22 17:38:19,746|release|Button.left
2019-11-22 17:38:20,512|press|Button.left
2019-11-22 17:38:20,570|release|Button.left
2019-11-22 17:38:21,886|press|Button.left
2019-11-22 17:38:21,994|release|Button.left
2019-11-22 17:38:22,481|press|Button.left
2019-11-22 17:38:22,564|release|Button.left
2019-11-22 17:38:31,625|press|Button.left
2019-11-22 17:38:31,682|release|Button.left
2019-11-22 17:38:32,656|press|Button.left
2019-11-22 17:38:32,730|release|Button.left
2019-11-22 17:38:55,146|press|Button.left
2019-11-22 17:38:55,205|release|Button.left
2019-11-22 17:38:55,786|press|Button.left
2019-11-22 17:38:55,835|release|Button.left
2019-11-22 17:39:13,494|press|Button.left
2019-11-22 17:39:13,555|release|Button.left
2019-11-22 17:39:14,336|press|Button.left
2019-11-22 17:39:14,402|release|Button.left
2019-11-22 17:39:45,466|press|Button.left
2019-11-22 17:39:45,479|release|Button.left
2019-11-22 17:39:47,761|press|Button.left
2019-11-22 17:39:47,860|release|Button.left
2019-11-22 17:39:51,421|press|Button.left
2019-11-22 17:39:51,496|release|Button.left
2019-11-22 17:39:52,057|press|Button.left
2019-11-22 17:39:52,122|release|Button.left
2019-11-22 17:39:54,533|press|Button.left
2019-11-22 17:39:54,599|release|Button.left
2019-11-22 17:39:55,634|press|Button.left
2019-11-22 17:39:55,700|release|Button.left
2019-11-22 17:39:57,763|press|Button.left
2019-11-22 17:39:57,845|release|Button.left
2019-11-22 17:39:58,984|press|Button.left
2019-11-22 17:39:59,067|release|Button.left
2019-11-22 17:39:59,748|press|Button.left
2019-11-22 17:39:59,847|release|Button.left
2019-11-22 17:40:00,507|press|Button.left
2019-11-22 17:40:00,631|release|Button.left
2019-11-22 17:40:02,067|press|Button.left
2019-11-22 17:40:02,133|release|Button.left
2019-11-22 17:40:03,141|press|Button.left
2019-11-22 17:40:03,206|release|Button.left
2019-11-22 17:40:56,379|press|Button.left
2019-11-22 17:40:56,436|release|Button.left
2019-11-22 17:40:59,486|press|Button.left
2019-11-22 17:40:59,560|release|Button.left
2019-11-22 17:40:59,618|press|Button.left
2019-11-22 17:40:59,684|release|Button.left
2019-11-22 17:41:01,999|press|Button.left
2019-11-22 17:41:02,058|release|Button.left
2019-11-22 17:41:04,046|press|Button.left
2019-11-22 17:41:04,112|release|Button.left
2019-11-22 17:41:16,682|press|Button.left
2019-11-22 17:41:16,756|release|Button.left
2019-11-22 17:41:18,824|press|Button.left
2019-11-22 17:41:20,087|release|Button.left
