2019-11-23 00:13:40,825|press|Button.left
2019-11-23 00:13:40,946|release|Button.left
2019-11-23 00:13:44,991|press|Button.left
2019-11-23 00:13:45,070|release|Button.left
2019-11-23 00:13:46,610|press|Button.left
2019-11-23 00:13:46,714|release|Button.left
2019-11-23 00:13:48,153|press|Button.left
2019-11-23 00:13:48,257|release|Button.left
2019-11-23 00:13:53,133|press|Button.left
2019-11-23 00:13:53,262|release|Button.left
2019-11-23 00:13:55,164|press|Button.left
2019-11-23 00:13:55,261|release|Button.left
2019-11-23 00:13:57,460|press|Button.left
2019-11-23 00:13:57,556|release|Button.left
2019-11-23 00:14:00,444|press|Button.left
2019-11-23 00:14:00,564|release|Button.left
2019-11-23 00:14:01,236|press|Button.left
2019-11-23 00:14:01,356|release|Button.left
2019-11-23 00:14:02,847|press|Button.left
2019-11-23 00:14:02,935|release|Button.left
2019-11-23 00:14:05,165|press|Button.left
2019-11-23 00:14:05,257|release|Button.left
2019-11-23 00:14:06,554|press|Button.left
2019-11-23 00:14:06,651|release|Button.left
2019-11-23 00:14:10,016|press|Button.left
2019-11-23 00:14:10,145|release|Button.left
2019-11-23 00:14:12,306|press|Button.left
2019-11-23 00:14:12,403|release|Button.left
2019-11-23 00:14:12,492|press|Button.left
2019-11-23 00:14:12,572|release|Button.left
2019-11-23 00:14:16,720|press|Button.left
2019-11-23 00:14:16,858|release|Button.left
2019-11-23 00:14:22,589|press|Button.left
2019-11-23 00:14:22,670|release|Button.left
2019-11-23 00:14:23,316|press|Button.left
2019-11-23 00:14:23,420|release|Button.left
2019-11-23 00:15:41,869|press|Button.left
2019-11-23 00:15:42,136|release|Button.left
2019-11-23 00:15:44,705|press|Button.left
2019-11-23 00:15:44,810|release|Button.left
2019-11-23 00:15:48,353|press|Button.left
2019-11-23 00:15:48,490|release|Button.left
2019-11-23 00:15:50,578|press|Button.left
2019-11-23 00:15:50,683|release|Button.left
2019-11-23 00:15:51,855|press|Button.left
2019-11-23 00:15:51,951|release|Button.left
2019-11-23 00:15:53,115|press|Button.left
2019-11-23 00:15:53,204|release|Button.left
2019-11-23 00:15:55,841|press|Button.left
2019-11-23 00:15:55,946|release|Button.left
2019-11-23 00:15:58,212|press|Button.left
2019-11-23 00:15:58,288|release|Button.left
2019-11-23 00:16:02,943|press|Button.left
2019-11-23 00:16:03,007|release|Button.left
2019-11-23 00:16:05,075|press|Button.left
2019-11-23 00:16:05,164|release|Button.left
2019-11-23 00:16:08,091|press|Button.left
2019-11-23 00:16:08,173|release|Button.left
2019-11-23 00:16:13,404|press|Button.left
2019-11-23 00:16:13,500|release|Button.left
2019-11-23 00:16:16,138|press|Button.left
2019-11-23 00:16:16,219|release|Button.left
2019-11-23 00:16:17,373|press|Button.left
2019-11-23 00:16:17,446|release|Button.left
2019-11-23 00:16:21,546|press|Button.left
2019-11-23 00:16:21,634|release|Button.left
2019-11-23 00:16:23,943|press|Button.left
2019-11-23 00:16:24,038|release|Button.left
2019-11-23 00:16:29,124|press|Button.left
2019-11-23 00:16:29,212|release|Button.left
2019-11-23 00:16:32,759|press|Button.left
2019-11-23 00:16:32,847|release|Button.left
2019-11-23 00:16:35,243|press|Button.left
2019-11-23 00:16:35,341|release|Button.left
2019-11-23 00:16:36,099|press|Button.left
2019-11-23 00:16:36,252|release|Button.left
2019-11-23 00:16:40,457|press|Button.left
2019-11-23 00:16:40,562|release|Button.left
2019-11-23 00:16:41,123|press|Button.left
2019-11-23 00:16:41,284|release|Button.left
2019-11-23 00:16:44,597|press|Button.left
2019-11-23 00:16:44,710|release|Button.left
2019-11-23 00:16:45,376|press|Button.left
2019-11-23 00:16:45,457|release|Button.left
2019-11-23 00:16:45,570|press|Button.left
2019-11-23 00:16:45,634|release|Button.left
2019-11-23 00:16:48,502|press|Button.left
2019-11-23 00:16:48,631|release|Button.left
2019-11-23 00:16:50,235|press|Button.left
2019-11-23 00:16:50,364|release|Button.left
2019-11-23 00:16:50,436|press|Button.left
2019-11-23 00:16:50,534|release|Button.left
2019-11-23 00:16:51,891|press|Button.left
2019-11-23 00:16:51,971|release|Button.left
2019-11-23 00:16:52,070|press|Button.left
2019-11-23 00:16:52,165|release|Button.left
2019-11-23 00:16:53,761|press|Button.left
2019-11-23 00:16:53,874|release|Button.left
2019-11-23 00:16:55,425|press|Button.left
2019-11-23 00:16:55,611|release|Button.left
2019-11-23 00:17:01,141|press|Button.left
2019-11-23 00:17:01,293|release|Button.left
2019-11-23 00:17:01,964|press|Button.left
2019-11-23 00:17:02,068|release|Button.left
2019-11-23 00:17:07,099|press|Button.left
2019-11-23 00:17:07,237|release|Button.left
2019-11-23 00:17:15,091|press|Button.left
2019-11-23 00:17:15,097|release|Button.left
